date,d_yield_1y,d_yield_10y,fx_log_return,hs300_log_return,d_shibor_1w
2015-01-06,-1.393666612008699,-1.2680398741799697,0.03591774036390033,-0.01622180034844087,-6.121998912440459
2015-01-07,-1.6573517832841744,0.8624518480753063,0.07296586349998915,0.04817720349927258,-4.651595842187789
2015-01-08,-0.6260497800733728,0.34271495615414943,0.22110722654178497,-1.7200754115359143,-1.609382593389185
2015-01-09,0.6367092068125897,-1.1563608726101486,-0.06782914854973603,-0.2641336873448095,-0.07560008045321805
2015-01-12,0.2851289784452674,-0.14265916605319726,-0.4903048984820705,-0.6920358536181631,0.3173524641832712
2015-01-13,0.3964627174282535,-0.9330028694704684,-0.30525182060288786,0.003081626981116093,-0.39249729386973903
2015-01-14,1.3603785102019992,-0.9458889081131496,0.05080658199780461,-0.2482964476008626,1.3694512127261271
2015-01-15,-1.5958252433199063,-2.797183126443864,-0.11241785648484993,2.0829900750140626,0.08918647052337221
2015-01-16,0.7451131105591883,-0.6538053655458873,-0.060487575144562454,0.6191740638908705,0.07651058198671272
2015-01-19,-1.0684549007689164,-1.1348841415390196,0.2881760245368648,-5.857819134783977,-0.20235896581982418
2015-01-20,0.7978501448142807,-0.7783704057584085,-0.05304901788185444,0.881568062004343,-0.6079873989929729
2015-01-21,-0.4590491715988937,0.5059381122946761,0.2879827196268193,3.203357495798164,0.532842569306505
2015-01-22,-0.7110150019288061,-0.7268262511877028,-0.1790431947122077,0.3776748101959539,0.6722773432097763
2015-01-23,-0.078170590867631,-0.36601716919285837,0.6803543190676671,0.07767847544392138,1.95254208541252
2015-01-26,-0.33306625643394394,-0.2887009373368284,0.2873941118735839,0.7306820407527921,-1.3558648226559618
2015-01-27,-1.121191935024009,-0.31876836083640514,-0.17134953329827735,-0.6784437164919662,-0.36714551679641444
2015-01-28,-0.6905061552740543,0.6648659222209885,-0.6305420825864947,-1.0266842358178976,0.11453824759669683
2015-01-29,0.238251614662963,0.27828476294078164,0.3691374515532274,-0.9134880400803931,0.4060836839398932
2015-01-30,0.3466555184095485,1.060037773929624,0.23564179920020403,-1.0073888102737847,1.2426923273595152
2015-02-02,-0.1924341650870046,-0.07822897283982944,0.08758087566096903,-1.7365460813348395,2.941261391272073
2015-02-03,-0.14848663654110067,-1.1520655263959152,-0.14175097714789484,1.788338622063736,1.7408547468502924
2015-02-04,-0.30669773930637817,-1.2036096809666208,-0.4008811167419893,-0.7682075936313235,0.44030858298887665
2015-02-05,-0.3418557621431325,-1.4226723378920485,0.3319128220296708,-0.7576972536138468,-0.1770071887464996
2015-02-06,-0.13969713083189908,2.2842114449835553,-0.8009625825982969,-1.1984778068461157,-0.6586909531396166
2015-02-09,0.7539026162683639,-0.13406847362474947,0.34705510882484,0.7280641182470653,-0.2910901855764519
2015-02-10,-0.544014393454327,-0.3445404381217294,-0.1418938581135789,1.312849540019944,-0.16433130020984574
2015-02-11,0.4433400812105579,-0.361721822978644,0.12474470299574525,0.5735547422449471,1.2680441044328399
2015-02-12,0.06832117095208337,-1.237972450680412,0.10989035846108175,0.17921272119766615,2.320142852975696
2015-02-13,0.2704798022633038,-0.2457474751945705,-0.3566491655693646,0.5627484664224539,0.786360340039723
2015-02-16,0.6132705249214375,-1.2293817582519642,-0.13452788956215841,0.6147103905513326,0.4821390151598614
2015-02-17,-0.1719253184322529,-1.783481419886912,0.3988100481133926,0.46833778596181197,0.6342496775997866
2015-02-25,-1.1417007816787734,0.0892895295149307,0.37622742294057815,-0.9156925597188268,0.25397302149996814
2015-02-26,-0.7989100590206399,0.2825801091550151,-0.060372125679184895,1.8083062426105405,-0.6333391760662975
2015-02-27,0.22653227371738688,1.2103748914274697,0.6862281424575892,0.12735739916391664,-0.012220637769909332
2015-03-02,0.45505942215614703,0.23533130079854278,0.2571970357572414,0.5718809497464725,0.43143546101322344
2015-03-03,-0.2949783983608151,2.5419322178370267,0.1980045804236486,-1.924164144922035,0.00045525076674452907
2015-03-04,0.5839721725574972,0.4071451493675173,-0.156206887555841,0.46891810418780994,-0.36714551679642005
2015-03-05,0.6425688772853778,1.1287633133572252,-0.001246117604277543,-0.7229231150075989,0.16524180174334605
2015-03-06,0.4755682688108987,1.936288401631392,0.013511194098829789,-0.37967041169950266,0.1398900246700158
2015-03-09,-0.7315238485835708,0.7335914616485707,0.1979326397358406,1.2260201154096502,0.4441113495498773
2015-03-10,2.1602235297376664,-0.2672242062656994,0.04298878327557204,-0.3610870379247098,-0.11362774606319652
2015-03-11,-0.9952090198590722,-1.5901908402468086,0.1609369420327215,0.07720761655805969,0.1398900246700158
2015-03-12,-0.6846464848012533,-0.9544796005415974,0.1240185618520798,1.3923262117291149,-0.2644708196494585
2015-03-13,0.9794999294707366,1.992127902416293,-0.23713745401182362,0.49588179945512384,-0.15292300052684374
2015-03-16,0.4081820583738296,1.1545353906425686,0.1756278161314438,1.7482634064185578,-0.36714551679642005
2015-03-17,0.2411814498993505,1.7515885144197363,-0.24451717914195284,1.0000675961486132,-1.1023470519227494
2015-03-18,-0.4473298306533175,-1.5730094553898941,-0.23724854709897214,1.701318197093174,-0.21503485435648367
2015-03-19,0.3114974955728202,1.2404423149270463,-0.7320650168755766,-0.12654213159415217,-1.3305130455826426
2015-03-20,0.560533490666345,-1.4913978773196497,0.24249870328894488,0.9911138242318134,-2.0783904692456368
2015-03-23,-0.004924709957773826,-0.0997057039109584,-0.37793280894009257,1.469152076821666,-2.3699359055888447
2015-03-24,-0.7080851666924185,-0.14695451226743067,-0.3930002312486622,0.011542702628350904,-1.3812165997292807
2015-03-25,0.9619209180523723,0.3384196099399351,0.06534925202198176,-0.608667678390593,-0.9755881665561432
2015-03-26,-0.27446955170605036,1.4079608172818066,-0.2822443975996093,0.17084099200800548,-0.7220703958229252
2015-03-27,0.5722528316119081,1.5196398188516276,0.1393427349594438,0.39336005603794283,-0.03757241484323394
2015-03-30,0.9853595999435246,1.0084936193589376,0.01358991609078763,2.1036524959361125,0.3427042412565958
2015-03-31,1.3047116407105062,1.9749465175593974,0.12448661090291298,-0.6698077640144865,-0.4051731824063986
2015-04-01,-1.5841059023743302,0.011973297658881686,0.06531458316638758,1.291720222737265,-1.6600861475358286
2015-04-02,-1.1182620997876214,-3.3212153645792157,-0.3043293245153435,0.009035704109197844,-1.4952995965592386
2015-04-03,-0.6729271438556772,-0.31017766840795735,-0.3785105107613436,0.7989042515094358,-1.6220584819258446
2015-04-07,0.5634633259027325,0.514528804723143,-0.3417543703646972,1.5436131011335703,-2.3572600170521736
2015-04-08,0.4199013993194057,3.4138874993245607,0.27277847724821364,0.6036718284225334,-1.9643074724156901
2015-04-09,-1.3965964472450865,2.7996529906904977,-0.07520046839871572,-0.5809134204802564,-1.1276988289960683
2015-04-10,1.087903833217322,-0.9115261383993585,0.21343365253668137,1.3892843556584171,-1.2924853799726586
2015-04-13,-1.5635970557195655,0.25680803186967177,0.16154351835909478,1.270337755126945,-0.2530625199664734
2015-04-14,0.399392552664654,-1.5472373781045698,0.06535358753453298,0.2754405255163834,-0.3544696282597549
2015-04-15,-0.2451711993421101,-1.4011956068209386,-0.5190686638878685,-0.9613928928298693,-0.4939044021630263
2015-04-16,-1.1592797930971377,-1.727641919101973,-0.28253988638419864,2.1774817041738475,0.06383469345005323
2015-04-17,1.4951509310761375,-0.25433816762303735,-0.30492067869146555,1.317188591478256,-0.126303634599856
2015-04-20,-0.21587284697816983,-3.2396037865089524,-0.11232775030357837,-1.1950048699555338,-1.7741691443657752
2015-04-21,-1.7511065108487962,-3.8409522565003726,0.16189063320416722,1.5467398412989257,-1.406568376802611
2015-04-22,-1.0567355598233403,0.2611033780838861,0.050703680103809386,1.8757544120374887,-0.6586909531396166
2015-04-23,-1.1036129236056578,0.7679542313623617,-0.09006556629148416,0.010043072314136061,-0.4939044021630263
2015-04-24,-0.6494884619645249,0.8968146177890974,-0.31985924959957807,-0.5979559440832742,-0.48122851362636676
2015-04-27,-1.3878069415358978,-1.4097862992493673,-0.17911183293814079,1.6047619533364716,-0.45587673655304217
2015-04-28,-1.566526890955966,-0.8556866376144575,-0.10497784365757111,-1.011561611479992,-0.1516554116731806
2015-04-29,-0.983489678913483,0.5102334585089096,-0.32020810475820355,0.49154895581644875,0.02580702784006914
2015-04-30,-1.666141288993363,-1.2852212590368652,-0.26098340591717506,-0.38122239237578465,-0.10095185752653703
2015-05-04,-1.050875889350552,0.46298465015243734,0.1845191224039007,0.572942386056148,-0.4939044021630263
2015-05-05,0.4023223879010415,0.7636588851481283,0.08795274447151309,-2.9770548587975307,-0.2657384085031329
2015-05-06,1.2431851007462251,0.703524038149013,-0.20154027457838602,-0.7008346797009309,0.025807027840074766
2015-05-07,-1.5430882090648008,2.069444134272342,-0.3427542442976377,-1.3534474475403495,-0.16433130020984574
2015-05-08,-0.9922791846226716,-2.913157474227899,0.22915688049135594,1.4216839204280687,-0.2530625199664678
2015-05-11,-0.2979082335972026,-0.761189020901513,-0.13478420587559264,2.079379968037638,-1.1150229404594088
2015-05-12,-2.0587392106702147,0.8109076935046006,0.14741421140706074,0.8735265305117997,-0.5953115104563135
2015-05-13,-1.865370085068183,-0.04386620312601928,-0.26103781256872477,-0.4536366847301013,-0.5953115104563135
2015-05-14,-3.2951296804286243,-1.0232051399691986,-0.24629757942198874,-0.28027190002915153,-1.1657264946060524
2015-05-15,-2.7179521388589425,-0.09541035769672497,-0.08284734259053861,-1.311926094289217,-1.1784023831427146
2015-05-18,2.5674706275964687,0.8194983859330484,-0.06798703846772144,-0.6788866378392925,-0.519256179236348
2015-05-19,0.030233312878967515,1.9534697864882875,0.11783691437940717,2.4424058421877652,0.07651058198671554
2015-05-20,1.0732546570353454,-0.22856609033767494,0.17722353245104736,0.35817331035172306,0.10186235906003452
2015-05-21,-0.555733734399903,-0.21138470548077942,0.08059902690088429,1.3028683109446284,0.1652418017433404
2015-05-22,-1.2911223787348884,0.29546614779767716,-0.08280260166746328,1.6389866809219475,0.2920006871099494
2015-05-25,-2.2169503134355053,0.2825801091550151,0.22908254009765583,2.145873110036505,0.038482916376731444
2015-05-26,-5.477856931542416,2.915627338474552,0.028575647156761957,1.4030513331668104,0.023271850132740055
2015-05-27,-6.73475624795559,0.08928952951491162,0.16956149989972524,-0.2524807446279722,-0.009685460062580248
2015-05-28,-0.45025966588971156,1.9191070167744966,0.0062912227730060576,-5.073391785899048,-0.17700718874650523
2015-05-29,2.763769588434888,2.636429834549971,-0.06790176977775836,0.09639411610872836,0.2666489100366276
2015-06-01,1.1377110322360207,1.249033007355494,0.05822380833167463,3.4590854600535095,-0.10095185752653703
2015-06-02,-0.12797778988632297,-1.0146144475407508,0.11012549000704998,1.2155141413016677,0.1905935788166622
2015-06-03,-1.4288246348454272,0.19667318487053737,-0.3869248316893831,-0.2655454965475619,1.0272022222362787
2015-06-04,-0.6436287914917369,-0.7483029822588319,-0.11246006562402075,0.5283394841737573,0.8370638941863665
2015-06-05,-1.2471748501889781,0.029154682515777224,0.1027978683520727,0.6824730293829537,-0.646015064602957
2015-06-08,-0.6201901096005847,-0.7397122898303841,0.1546961241139928,1.6929893524867614,-0.32911785118643033
2015-06-09,-2.2228099839082933,-0.7096448663308264,-0.21631079446071066,-0.503086402918907,0.08918647052337221
2015-06-10,-3.3273578680289586,0.969835503430913,-0.06791850624299663,-0.12127075826641,0.051158804913393745
2015-06-11,2.54403194570531,1.7301117833486266,-0.1941353110898024,-0.041245290241707096,0.15256591320668092
2015-06-12,-0.4385403249441354,0.18378714622785616,0.1028267534581021,0.38481006050656286,0.2920006871099466
2015-06-15,-1.8390015679406302,0.8495658094326252,-0.008539467532785186,-1.5826582954346047,0.3300283527199307
2015-06-16,1.184588396018338,-0.473400824548465,-0.12731938890270084,-2.2259867152535415,0.43143546101321784
2015-06-17,-0.4619790068352942,-0.5206496329049373,-0.001112172082560606,1.0524716628057116,1.2173405502861963
2015-06-18,0.003864795751414762,-1.0532725634687754,-0.26102615190308054,-3.0270593469124747,3.055344388102025
2015-06-19,0.0712510061884839,-0.4991729018338083,-0.18683568219290872,-4.486850585996977,2.49760529248894
2015-06-23,2.0606091317002497,1.8031326689904421,0.08806387975964067,2.3028936180978636,0.02580702784006914
2015-06-24,-1.3731577653539342,-1.7963674585295741,0.14745053367953925,1.4138651030372889,1.6990243146793078
2015-06-25,2.3535926553396784,1.7558838606339506,0.021169717439835693,-2.6509456513439926,0.9764986680896378
2015-06-26,-0.18950432985061055,-0.6151472496178627,-0.10507392470720002,-5.989182933604948,0.4821390151598614
2015-06-29,-0.869226104694103,-0.8299145603290952,0.20678899215005586,-2.483313738822219,-1.0136158321661217
2015-06-30,-2.899601923515392,1.2103748914274697,-0.26098729128043835,4.737778757938872,-2.369935905588833
2015-07-01,0.6865164058313011,-0.0009127409837995073,0.07315496577258532,-3.688027996693299,-0.6206632875296381
2015-07-02,2.825296128399169,0.2267406083701141,0.13994405319570583,-2.539329058957623,1.4074788783361112
2015-07-03,3.141718333929763,-0.7225309049734885,-0.10504320756173176,-4.063783228525811,1.1539611076028875
2015-07-06,-2.3517227343096434,-3.1408108235818126,0.06569452414605144,2.079097546081513,-1.7741691443657752
2015-07-07,1.5273791186764718,-2.582415815732631,-0.06792360244792055,-1.3058249958095747,-0.6333391760662975
2015-07-08,7.533541353284899,-2.0197254616692355,0.043419557314100736,-5.104942387475066,-0.2530625199664678
2015-07-09,1.6650813747870041,1.4208468559244687,-0.20155483849735092,4.525083792719791,-0.12630363459986163
2015-07-10,3.6808080174263287,1.592660704493443,-0.008535583122480385,3.8054242529052256,-0.02489652630656882
2015-07-13,0.6454987125217653,0.5360055357942529,-0.17190854495889,1.8410022465594937,-0.2657384085031329
2015-07-14,5.344954431698318,2.0780348267007898,0.21422758156351906,-1.7547646846459117,0.051158804913393745
2015-07-15,-1.9474054716872287,0.35560099479683066,-0.11990107582975067,-2.6343961201366697,-0.06292419191655856
2015-07-16,-0.4854176887264464,-0.662396057974335,0.13251360151525043,0.5543763522961218,-0.8615051697261908
2015-07-17,0.8154291562326579,-0.5936705185467529,0.11761994180742423,2.7555447831820503,-0.20235896581982418
2015-07-20,0.12105820520718888,-0.07822897283982944,0.013713783397069895,0.1535747321524409,-0.17700718874650523
2015-07-21,-0.16899548319586538,0.527414843365786,-0.008546745327107008,0.0880189209715237,0.12721413613336194
2015-07-22,-0.16899548319585236,0.3513056485826163,-0.2534437355243832,-0.16172314236075622,0.2666489100366276
2015-07-23,-1.8390015679406302,-1.517169954604993,0.006305777410606792,1.6196590606453973,0.7990362285763825
2015-07-24,-2.0821778925613668,-1.1864282961097252,-0.04565409678192194,-1.2978146034594449,0.25397302149996814
2015-07-27,0.11812836997080135,0.23103595458432843,0.02857224946467077,-6.540467805678319,0.013131139303409648
2015-07-28,-0.6758569790920778,-1.237972450680412,-0.18670206819599913,-0.15273560115722198,-0.07560008045321805
2015-07-29,-0.4649088420716817,0.3083521864403584,-0.05308588361703148,2.243381822448042,-0.4685526250897073
2015-07-30,-0.19829383555980565,-1.061863255897204,0.08798005226586832,-2.1738098491997984,-0.13897952313652112
2015-07-31,-0.3506452678522951,1.193193506570574,0.028575647156761957,0.018071984080690294,0.10186235906003734
2015-08-03,0.3759538707734888,0.9569494647882508,-0.04565409678192194,0.23282888082486475,-0.1643313002098401
2015-08-04,1.7793449490063906,-0.6666914041885684,0.0359943259568778,2.2261071271336887,-0.13897952313652112
2015-08-05,-0.7520326952383355,-0.0137987796264807,0.04340754620542655,-1.524677159731925,-0.13897952313652112
2015-08-06,-1.8184927212858655,0.8882239253606496,-0.06049181996958164,-0.671245533397528,-0.2657384085031329
2015-08-07,1.4922210958397368,-0.5464217101902806,-0.07533936954330861,1.4102452257892968,0.06383469345005323
2015-08-10,-1.4903511748097082,-0.2500428214088039,-0.11246297807441939,3.2355262571694485,0.038482916376734254
2015-08-11,0.3788837060098893,1.949174440274054,8.332728464451057,-0.3235277218026302,0.11453824759669683
2015-08-12,3.2325432262579974,1.536821203708542,7.264581927583332,-0.9195650449549305,0.1272141361333563
2015-08-13,0.7451131105591752,-0.3316543994790673,4.998122193117561,1.0641394157327617,0.1272141361333563
2015-08-14,-3.6642889202143114,-0.6623960579743541,-0.27172702929116843,-0.041012730078496706,0.19059357881666503
2015-08-17,0.5224456325932161,-0.28011024490838066,-0.0659721269961293,0.07103672504601213,0.2920006871099466
2015-08-18,0.059531665242907796,0.32982891751148735,-0.044680403068996496,-4.672093130684887,0.19059357881666503
2015-08-19,-0.06645124992205491,0.3255335712972539,-0.04468140181286412,1.1431641471399911,0.2032694673533189
2015-08-20,0.3144273308092077,0.38137307208217397,-0.36425308540987617,-2.387151158395837,0.5201666807698455
2015-08-21,-0.07524075563123048,-1.2293817582519642,-0.3858379018512769,-3.4218227419094753,0.17791769028000554
2015-08-24,0.3378660127003729,-0.03957085691180494,-0.037605393055688975,-6.6893645674548745,-0.012220637769914961
2015-08-25,-0.060591579449266846,-1.4999885697480975,0.8644914358186403,-5.38402544793365,-0.03757241484323394
2015-08-26,0.11812836997078835,-0.8857540611140152,0.37382082648033854,-0.42120812934260204,-2.065714580708977
2015-08-27,-0.05180207374007827,-1.3152886825364418,0.2742913351474506,4.210890983787936,-0.3798214053330739
2015-08-28,-0.605540933418608,-0.8771633686855674,-0.7253653436741264,3.0408741677073854,-0.06292419191655856
2015-08-31,3.050893441601542,-1.3195840287506562,-0.6838111958210717,0.5211925452876445,0.08918647052337784
2015-09-01,-2.6974432922041776,-2.5566437384472875,-1.0265117823097958,-0.10318912731378523,0.1652418017433404
2015-09-02,-0.2627502107604743,0.8023170010761529,-0.9716322710230716,0.07480243218455455,0.15256591320667529
2015-09-07,0.000934960515014229,-0.22856609033767494,-0.2732537459752245,-2.552228414772049,-0.126303634599856
2015-09-08,-0.0342230623217141,2.0307860183443176,0.3692024178342414,1.8459254292396279,-0.08827596898987754
2015-09-09,-0.054731908976478796,-0.5077635942622561,-0.07333259406304442,1.4090617855425327,-0.03757241484323394
2015-09-10,0.5253754678296166,0.8796332329322019,0.9745101180862382,-0.9086014488619188,0.038482916376728626
2015-09-11,-0.338925926906732,-0.761189020901513,-0.4009025982009676,-0.23244967233436217,0.051158804913393745
2015-09-14,0.06832117095208337,-0.43044736240622616,-0.09465050160583788,-1.4616579888078398,-0.10095185752653703
2015-09-15,1.3545188397292112,-0.24145212898035615,-0.33708383118757285,-2.9323346809758464,-0.012220637769914961
2015-09-16,0.5077964564112395,-0.9330028694704875,0.31169308457602457,3.5421279387164377,0.0004552507667501583
